index,url,valid,domain,title,description,image,published,archive,content,quote,language,keyword
https://praxistipps.chip.de/tiere-im-herbst-wissenswertes-ueber-die-herbstliche-tierwelt_152483,https://praxistipps.chip.de/tiere-im-herbst-wissenswertes-ueber-die-herbstliche-tierwelt_152483,0,praxistipps.chip.de,Tiere im Herbst: Wissenswertes über die herbstliche Tierwelt,"In Deutschland leben im Herbst viele Tiere. Denn es gibt nicht nur viele heimische Arten, die auch die kältere Jahreszeit hier verbringen, sondern auch einige neue saisonale Besucher. … ... mehr",https://im.contentlounge.net/styles/manual_crop/s3/2022-11/imago_123469532-v1.jpg?im=AspectCrop%3D%281.91%2C1%29%2Cgravity%3DCenter%3BResize%3D%281200%2C630%29%2Caspect%3Dfit%3BBackgroundColor%2Ccolor%3Dffffff&hash=e3875dc92ff6ad6c7c53727b5bba8a79b30eb86d5246e070c8341356d097c59e,2022-11-04T10:07:21Z,https://web.archive.org/web/20221104105619/https://praxistipps.chip.de/tiere-im-herbst-wissenswertes-ueber-die-herbstliche-tierwelt_152483,"In Deutschland leben im Herbst viele Tiere. Denn es gibt nicht nur viele heimische Arten, die auch die kältere Jahreszeit hier verbringen, sondern auch einige neue saisonale Besucher.
Die mit einem … [+4741 chars]",,de,'Herbst'
https://www.spiegel.de/wissenschaft/natur/klimawandel-winzer-in-spanien-fuerchten-um-ihren-wein-a-47be1ef3-196c-41df-82e7-9c9de0c14db8,https://www.spiegel.de/wissenschaft/natur/klimawandel-winzer-in-spanien-fuerchten-um-ihren-wein-a-47be1ef3-196c-41df-82e7-9c9de0c14db8,0,www.spiegel.de,Klimawandel: Winzer in Spanien fürchten um ihren Wein,Der vergangene Sommer in Spanien war viel zu heiß – auch für die Winzer der Region La Rioja. Sie fürchten um die Qualität ihres Weines und hoffen auf Hilfe der Wissenschaft.,https://cdn.prod.www.spiegel.de/images/7a515c2c-6183-44e6-ae0b-d169dff543a5_w1280_r1.77_fpx49_fpy49.jpg,2022-11-04T19:05:04Z,https://web.archive.org/web/20221104190733/https://www.spiegel.de/wissenschaft/natur/klimawandel-winzer-in-spanien-fuerchten-um-ihren-wein-a-47be1ef3-196c-41df-82e7-9c9de0c14db8,"Es war zu heiß und zu trocken im spanischen La Rioja in diesem Sommer: Mit 2,2 Grad Celsius über dem Durchschnitt war es der wärmste in Spanien seit Beginn der Wetteraufzeichnungen.
Das macht den We… [+2644 chars]",,de,'Sommer'
https://www.stern.de/gesellschaft/regional/baden-wuerttemberg/energie--bwihk-praesident-fuer-rasche-soforthilfen-fuer-unternehmen-32882722.html,https://www.stern.de/gesellschaft/regional/baden-wuerttemberg/energie--bwihk-praesident-fuer-rasche-soforthilfen-fuer-unternehmen-32882722.html,0,www.stern.de,Energie: BWIHK-Präsident für rasche Soforthilfen für Unternehmen,Der Winter steht vor der Tür und damit für viele Unternehmen eine energieintensive Zeit. Für die braucht aus Sicht des Industrie- und Handelskammertags nun rasch Hilfe für gebeutelte Unternehmen im Südwesten. Der neue BWIHK-Präsident hat einen konkreten Vorsc…,https://image.stern.de/32882724/t/1u/v1/w1440/r1.7778/-/05--urnnewsmldpacom2009010122110599395447v3w800h600l734t98r2014b977jpeg---4375e2b0f5c74663.jpg,2022-11-05T12:20:36Z,https://web.archive.org/web/20221105125423/https://www.stern.de/gesellschaft/regional/baden-wuerttemberg/energie--bwihk-praesident-fuer-rasche-soforthilfen-fuer-unternehmen-32882722.html,Der Winter steht vor der Tür und damit für viele Unternehmen eine energieintensive Zeit. Für die braucht aus Sicht des Industrie- und Handelskammertags nun rasch Hilfe für gebeutelte Unternehmen im S… [+2315 chars],,de,'Winter'
https://www.tagesschau.de/ausland/europa/ukraine-slowjansk-107.html,https://www.tagesschau.de/ausland/europa/ukraine-slowjansk-107.html,0,www.tagesschau.de,"Ostukraine vor dem Winter: ""Wenn wir nicht heizen, wird Oma erfrieren""","Mit dem Krieg leben sie in Slowjansk schon seit acht Jahren - hier begann die russische Aggression gegen die Ukraine. Inzwischen sind die Besatzer vertrieben, aber die Bewohner fragen, wie sie über den Winter kommen. <em>Von R. Barth und V. Golod.</em>",https://www.tagesschau.de/multimedia/bilder/slowjansk-haus-101~_v-original.jpg,2022-11-05T12:52:34Z,https://web.archive.org/web/20221105125339/http://www.tagesschau.de/ausland/europa/ukraine-slowjansk-107.html,"Slowjansk im Osten der Ukraine. Einst lebten hier 100.000 Menschen. 2014 wurde die Stadt weltberühmt - denn hier fing alles an: der russische Krieg gegen die Ukraine. Ein Ortsbesuch.
Was russische B… [+4738 chars]",,de,'Winter'
https://www.giga.de/news/gilt-ab-sofort-aldi-aendert-fuer-viele-maerkte-die-oeffnungszeiten/,https://www.giga.de/news/gilt-ab-sofort-aldi-aendert-fuer-viele-maerkte-die-oeffnungszeiten/,0,www.giga.de,Gilt ab sofort: Aldi ändert für viele Märkte die Öffnungszeiten,"Energiesparen ist das Gebot der Stunde. Auch Aldi will seinen Teil dazu beitragen, dass Deutschland gut durch den Winter kommt. Deshalb ändert der Discounter nun seine Öffnungszeiten und schließt früher. Andere Supermärkte haben sich bereits angeschlossen und…",https://crops.giga.de/22/4c/e9/994abe357c9895859c0d593c07_YyAzNzkweDE5ODArMTIxKzM1NgJyZSAxMjAwIDYyNwMyYzlhM2M5NTA5MA==.png,2022-11-05T13:04:29Z,https://web.archive.org/web/20221105130921/https://www.giga.de/news/gilt-ab-sofort-aldi-aendert-fuer-viele-maerkte-die-oeffnungszeiten/,"Energiesparen ist das Gebot der Stunde. Auch Aldi will seinen Teil dazu beitragen, dass Deutschland gut durch den Winter kommt. Deshalb ändert der Discounter nun seine Öffnungszeiten und schließt frü… [+1889 chars]",,de,'Winter'
https://www.stern.de/wirtschaft/news/energie--fuellstand-der-gasspeicher-sinkt-erstmals-wieder-leicht-32882930.html,https://www.stern.de/wirtschaft/news/energie--fuellstand-der-gasspeicher-sinkt-erstmals-wieder-leicht-32882930.html,0,www.stern.de,Energie: Füllstand der Gasspeicher sinkt erstmals wieder leicht,"Deutschland setzt auf seine großen Gasspeicher, um über den Winter zu kommen. Die Bundesnetzagentur verzeichnet nun erstmals seit langem wieder einen rückläufigen Trend.",https://image.stern.de/32882932/t/zM/v1/w1440/r1.7778/-/05--urnnewsmldpacom2009010122110599396425v3w800h600l640t425r1305b1060jpeg---49125cbb78d70c2d.jpg,2022-11-05T14:12:57Z,,"Deutschland setzt auf seine großen Gasspeicher, um über den Winter zu kommen. Die Bundesnetzagentur verzeichnet nun erstmals seit langem wieder einen rückläufigen Trend.
Aus den deutschen Gasspeiche… [+833 chars]",,de,'Winter'
https://www.focus.de/finanzen/milliardenschwere-erdgas-schiffe-warten-vor-europas-kuesten-auf-hoehere-gaspreise_id_177391806.html,https://www.focus.de/finanzen/milliardenschwere-erdgas-schiffe-warten-vor-europas-kuesten-auf-hoehere-gaspreise_id_177391806.html,0,www.focus.de,Fallende Erdgaspreise - Milliardenschwere Erdgas-Schiffe warten vor Europas Küsten auf höhere Gaspreise,"Nachdem die Erdgaspreise seit dem Sommer gesunken sind, stehen zahlreiche Erdgas-Tanker vor den Europäischen Küsten. So warten die Erdgas-Händler auf höhere Gaspreise in Europa.Von FOCUS-online-Autorin Sarah Werner",https://p6.focus.de/img/fotos/id_168590919/lng-tanker.jpg?im=Crop%3D%280%2C512%2C3466%2C1730%29%3BResize%3D%281200%2C627%29&impolicy=perceptual&quality=medium&hash=3e2fa2911199cb54e39a8eb25ffb15cf67e5d264eadbaf6659f4ca6169d4ec72,2022-11-05T14:55:00Z,,"Nachdem die Erdgaspreise seit dem Sommer gesunken sind, stehen zahlreiche Erdgas-Tanker vor den Europäischen Küsten. So warten die Erdgas-Händler auf höhere Gaspreise in Europa.Vor Europas Küsten war… [+3169 chars]",,de,'Sommer'
https://web.de/magazine/wirtschaft/netzagentur-fuellstand-gasspeicher-sinkt-erstmals-37446060,https://web.de/magazine/wirtschaft/netzagentur-fuellstand-gasspeicher-sinkt-erstmals-37446060,0,web.de,Netzagentur: Füllstand der Gasspeicher sinkt erstmals wieder leicht - WEB.DE News,"<ol><li>Netzagentur: Füllstand der Gasspeicher sinkt erstmals wieder leicht  WEB.DE News
</li><li>Energiekrise: Füllstand der Gasspeicher sinkt wieder – ""Winter kann lange dauern""  t-online - Finanzen
</li><li>Füllstand der deutschen Gasspeicher sinkt erstm…","https://i0.web.de/image/062/37446062,pd=2,f=opengraph/gasmenge-deutschen-speichern-erreicht-rekordwert.jpg",2022-11-05T15:26:40Z,https://web.archive.org/web/20221105172050/https://web.de/magazine/wirtschaft/netzagentur-fuellstand-gasspeicher-sinkt-erstmals-37446060,<ul><li>Steigende Gasspeicherstände ließen die Sorgen der Verbraucher vor einem Gasmangel zuletzt kleiner werden.</li><li>Jetzt sinken die Füllstände erstmals wieder - und die Netzagentur wiederholt … [+2425 chars],,de,'Winter'
https://www.dw.com/de/klimakrise-wer-zahlt-f%C3%BCr-sch%C3%A4den-verluste-klimakonferenz-cop27-%C3%A4gypten-finanzierung-klimaanpassung/a-63636818,https://www.dw.com/de/klimakrise-wer-zahlt-f%C3%BCr-sch%C3%A4den-verluste-klimakonferenz-cop27-%C3%A4gypten-finanzierung-klimaanpassung/a-63636818,0,www.dw.com,Klimakrise: Wer zahlt für Schäden und Verluste?,"Waldbrände, Überschwemmungen, Dürren: Die Erderwärmung führt zu immer extremeren Naturereignissen - und immer mehr Schäden. Länder des globalen Südens fordern Entschädigung. Eric Njuguna ist wütend. Der 20-jährige Umweltaktivist ist Zeuge der verheerenden Ver…",https://static.dw.com/image/63000691_6.jpg,2022-11-07T02:49:00Z,https://web.archive.org/web/20221107033206/https://www.dw.com/de/klimakrise-wer-zahlt-f%C3%BCr-sch%C3%A4den-verluste-klimakonferenz-cop27-%C3%A4gypten-finanzierung-klimaanpassung/a-63636818,"Eric Njuguna ist wütend. Der 20-jährige Umweltaktivist ist Zeuge der verheerenden Veränderungen, die die globale Erderwärmung in seinem Heimatland Kenia mit sich bringt: Menschen verlieren ihre Leben… [+8618 chars]",,de,'Dürre'
https://vorarlberg.orf.at/stories/3181063/,https://vorarlberg.orf.at/stories/3181063/,0,vorarlberg.orf.at,Entspannung bei Pelletspreisen zeichnet sich ab,"Heizen könnte diesen Winter so teuer werden wie nie zuvor. Besonders die Preise für Heizöl oder Gas sind infolge des Ukraine-Kriegs enorm gestiegen. Für Menschen, die ihr Haus mit Pellets heizen, gibt es nun aber gute Nachrichten. Experten erwarten, dass die …",https://ibs.orf.at/vbg?image=https%3A%2F%2Foekastatic.orf.at%2Fmims%2F2022%2F19%2F94%2Fcrops%2Fw%3D1200%2Ch%3D627%2Cq%3D75%2F1339141_master_479894_pellets_c0009_00_01_32_23.jpg%3Fs%3Da0f0a0bff5ce41f834cd98ff5a5afc162579e4d6,2022-11-07T06:57:28Z,https://web.archive.org/web/20221107080054/https://vorarlberg.orf.at/stories/3181063/,"In den vergangenen Monaten ist der Preis für eine Tonne Pellets immer weiter gestiegen. Im Juni musste man dafür rund 400 Euro bezahlen, derzeit liegt der Tonnenpreis bei gut 590 Euro, sagt Gerhard M… [+511 chars]",,de,'Winter'
https://www.morgenpost.de/wirtschaft/article236844771/heizoelpreise-heute-aktuell-heizoel-deutschland-7-november.html,https://www.morgenpost.de/wirtschaft/article236844771/heizoelpreise-heute-aktuell-heizoel-deutschland-7-november.html,0,www.morgenpost.de,Energiekosten: Heizölpreise aktuell: Die Preise pro Liter heute am 7.10.,"Heizen könnte diesen Winter so teuer werden wie nie. Lesen Sie hier, wie hoch die aktuellen Heizölpreise heute am 7. November sind.",https://img.morgenpost.de/img/incoming/crop236710659/7792606384-w820-cv16_9-q85/5FA68A003ECD3645.jpg,2022-11-07T07:13:33Z,,"Berlin. Während die Temperaturen in Deutschland fallen, fragen sich viele Menschen: Wie teuer wird Heizen im kommenden Winter? Schuld daran ist die durch den Ukraine-Krieg ausgelöste Energiekrise, du… [+5433 chars]",,de,'Winter'
